fixture_id,team_id,team_name,minute
400,40,Liverpool,53
404,42,Arsenal,10
366,43,Cardiff,22
366,43,Cardiff,50
411,50,Manchester City,5
406,36,Fulham,53
410,38,Watford,5
410,38,Watford,80
410,37,Huddersfield,90+3
413,48,West Ham,37
413,46,Leicester,67
413,48,West Ham,82
413,46,Leicester,90+2
412,34,Newcastle,27
412,34,Newcastle,31
412,41,Southampton,59
412,34,Newcastle,86
409,45,Everton,13
409,45,Everton,28
409,45,Everton,56
409,45,Everton,64
405,52,Crystal Palace,17
405,42,Arsenal,47
405,52,Crystal Palace,61
405,52,Crystal Palace,69
405,42,Arsenal,77
407,40,Liverpool,57
407,40,Liverpool,81
408,44,Burnley,8
408,49,Chelsea,12
408,49,Chelsea,14
408,44,Burnley,24
372,41,Southampton,1
372,38,Watford,90
392,47,Tottenham,88
374,39,Wolves,28
374,39,Wolves,37
374,39,Wolves,45+2
374,42,Arsenal,80
370,50,Manchester City,54
370,50,Manchester City,66
420,40,Liverpool,1
420,40,Liverpool,23
420,40,Liverpool,45+1
420,40,Liverpool,66
420,40,Liverpool,83
423,48,West Ham,67
418,36,Fulham,79
424,39,Wolves,41
424,38,Watford,49
424,39,Wolves,77
422,41,Southampton,12
422,35,Bournemouth,20
422,35,Bournemouth,32
422,41,Southampton,55
422,41,Southampton,67
422,35,Bournemouth,86
415,34,Newcastle,18
415,51,Brighton,75
419,46,Leicester,59
419,46,Leicester,86
419,46,Leicester,90+5
416,50,Manchester City,63
421,33,Manchester United,11
421,49,Chelsea,43
429,45,Everton,17
429,45,Everton,20
426,35,Bournemouth,90+1
434,39,Wolves,75
433,48,West Ham,16
433,48,West Ham,69
433,48,West Ham,72
427,52,Crystal Palace,28
427,43,Cardiff,31
427,52,Crystal Palace,39
427,52,Crystal Palace,70
427,43,Cardiff,90
432,40,Liverpool,13
432,34,Newcastle,20
432,40,Liverpool,28
432,34,Newcastle,54
432,40,Liverpool,86
430,33,Manchester United,8
430,37,Huddersfield,60
428,49,Chelsea,48
428,49,Chelsea,51
428,49,Chelsea,75
425,42,Arsenal,9
425,51,Brighton,61
431,50,Manchester City,70
441,43,Cardiff,23
441,43,Cardiff,54
438,34,Newcastle,9
438,34,Newcastle,11
438,34,Newcastle,61
438,34,Newcastle,90
444,48,West Ham,15
444,48,West Ham,39
444,38,Watford,46
444,48,West Ham,71
444,48,West Ham,78
440,40,Liverpool,17
440,40,Liverpool,81
442,41,Southampton,41
442,37,Huddersfield,55
436,42,Arsenal,52
436,42,Arsenal,63
436,44,Burnley,65
436,42,Arsenal,90+4
443,47,Tottenham,3
443,45,Everton,69
443,45,Everton,72
443,47,Tottenham,75
435,51,Brighton,27
435,50,Manchester City,28
435,50,Manchester City,38
435,50,Manchester City,63
435,50,Manchester City,72
437,52,Crystal Palace,24
437,52,Crystal Palace,32
437,52,Crystal Palace,37
437,35,Bournemouth,45
437,35,Bournemouth,56
437,52,Crystal Palace,65
437,35,Bournemouth,73
437,52,Crystal Palace,80
157015,40,Liverpool,7
157015,40,Liverpool,19
157015,40,Liverpool,28
157015,40,Liverpool,42
157015,71,Norwich,64
157016,50,Manchester City,25
157016,50,Manchester City,51
157016,50,Manchester City,75
157016,50,Manchester City,86
157016,50,Manchester City,90+1
157017,35,Bournemouth,62
157017,62,Sheffield Utd,88
157021,51,Brighton,28
157021,51,Brighton,65
157021,51,Brighton,77
157018,44,Burnley,63
157018,44,Burnley,70
157018,44,Burnley,75
157022,66,Aston Villa,9
157022,47,Tottenham,73
157022,47,Tottenham,86
157022,47,Tottenham,90
157023,42,Arsenal,58
157024,33,Manchester United,18
157024,33,Manchester United,65
157024,33,Manchester United,67
157024,33,Manchester United,81
157025,42,Arsenal,13
157025,44,Burnley,43
157025,42,Arsenal,64
157033,40,Liverpool,45+1
157033,40,Liverpool,71
157033,41,Southampton,83
157029,45,Everton,10
157027,48,West Ham,61
157027,51,Brighton,65
157026,35,Bournemouth,2
157026,35,Bournemouth,12
157026,66,Aston Villa,71
157031,71,Norwich,32
157031,71,Norwich,63
157031,71,Norwich,75
157031,34,Newcastle,90+3
157030,50,Manchester City,20
157030,47,Tottenham,23
157030,50,Manchester City,35
157030,47,Tottenham,56
157032,62,Sheffield Utd,47
157028,49,Chelsea,7
157028,46,Leicester,67
157034,33,Manchester United,27
157034,39,Wolves,55
157036,66,Aston Villa,21
157036,66,Aston Villa,90+5
157040,49,Chelsea,3
157040,71,Norwich,6
157040,49,Chelsea,17
157040,71,Norwich,30
157040,49,Chelsea,68
157039,52,Crystal Palace,32
157039,33,Manchester United,89
157039,52,Crystal Palace,90+3
157043,48,West Ham,3
157043,38,Watford,17
157043,48,West Ham,64
157043,48,West Ham,73
157037,41,Southampton,55
157037,41,Southampton,90+1
157041,46,Leicester,38
157041,62,Sheffield Utd,62
157041,46,Leicester,70
157038,40,Liverpool,41
157038,40,Liverpool,49
157038,40,Liverpool,58
157038,42,Arsenal,85
157035,50,Manchester City,15
157035,50,Manchester City,43
157035,35,Bournemouth,45+3
157035,50,Manchester City,64
157044,44,Burnley,13
157044,39,Wolves,90+7
157042,34,Newcastle,27
157053,33,Manchester United,10
157053,41,Southampton,58
157052,38,Watford,2
157052,34,Newcastle,41
157050,46,Leicester,12
157050,35,Bournemouth,15
157050,46,Leicester,41
157050,46,Leicester,73
157054,48,West Ham,24
157054,48,West Ham,56
157047,49,Chelsea,19
157047,49,Chelsea,43
157047,62,Sheffield Utd,46
157047,62,Sheffield Utd,89
157051,50,Manchester City,2
157051,50,Manchester City,42
157051,50,Manchester City,55
157051,50,Manchester City,79
157048,52,Crystal Palace,73
157046,40,Liverpool,33
157046,40,Liverpool,37
157046,40,Liverpool,80
157049,45,Everton,5
157049,39,Wolves,9
157049,45,Everton,12
157049,39,Wolves,75
157049,45,Everton,80
157045,47,Tottenham,10
157045,47,Tottenham,40
157045,42,Arsenal,45+1
157045,42,Arsenal,71
157058,34,Newcastle,7
157058,40,Liverpool,28
157058,40,Liverpool,40
157058,40,Liverpool,72
157059,33,Manchester United,8
157064,49,Chelsea,31
157064,49,Chelsea,34
157064,49,Chelsea,41
157064,49,Chelsea,55
157064,39,Wolves,69
157064,39,Wolves,85
157064,49,Chelsea,90+6
157062,47,Tottenham,10
157062,47,Tottenham,21
157062,47,Tottenham,23
157062,47,Tottenham,42
157057,51,Brighton,51
157057,44,Burnley,90+1
157061,41,Southampton,66
157060,71,Norwich,18
157060,71,Norwich,28
157060,50,Manchester City,45
157060,71,Norwich,50
157060,50,Manchester City,88
157055,35,Bournemouth,23
157055,45,Everton,44
157055,35,Bournemouth,67
157055,35,Bournemouth,72
157063,42,Arsenal,21
157063,42,Arsenal,32
157063,38,Watford,53
157063,38,Watford,81
157073,35,Bournemouth,10
157073,35,Bournemouth,35
157073,41,Southampton,53
157073,35,Bournemouth,90+5
157070,47,Tottenham,29
157070,46,Leicester,69
157070,46,Leicester,85
157066,44,Burnley,10
157066,44,Burnley,14
157069,62,Sheffield Utd,40
157069,62,Sheffield Utd,79
157071,50,Manchester City,1
157071,50,Manchester City,7
157071,50,Manchester City,12
157071,50,Manchester City,15
157071,50,Manchester City,18
157071,50,Manchester City,48
157071,50,Manchester City,60
157071,50,Manchester City,85
157074,48,West Ham,44
157074,48,West Ham,84
157068,52,Crystal Palace,46
157068,39,Wolves,90+5
157065,66,Aston Villa,20
157065,42,Arsenal,59
157065,66,Aston Villa,60
157065,42,Arsenal,81
157065,42,Arsenal,84
157067,40,Liverpool,14
157067,40,Liverpool,30
157067,49,Chelsea,71
157082,40,Liverpool,70
157075,48,West Ham,10
157075,35,Bournemouth,17
157075,35,Bournemouth,46
157075,48,West Ham,74
157084,39,Wolves,18
157084,39,Wolves,61
157083,47,Tottenham,24
157083,41,Southampton,39
157083,47,Tottenham,43
157077,49,Chelsea,50
157077,49,Chelsea,76
157078,52,Crystal Palace,21
157078,52,Crystal Palace,90+2
157076,66,Aston Villa,33
157076,44,Burnley,68
157076,66,Aston Villa,79
157076,44,Burnley,81
157079,50,Manchester City,24
157079,45,Everton,33
157079,50,Manchester City,71
157079,50,Manchester City,84
157080,46,Leicester,16
157080,46,Leicester,54
157080,46,Leicester,57
157080,46,Leicester,64
157080,46,Leicester,90
157081,33,Manchester United,45
157081,42,Arsenal,58
157086,51,Brighton,3
157086,51,Brighton,32
157086,51,Brighton,65
157088,40,Liverpool,40
157088,46,Leicester,80
157088,40,Liverpool,90+5
157087,44,Burnley,72
157091,66,Aston Villa,14
157091,66,Aston Villa,30
157091,66,Aston Villa,49
157091,66,Aston Villa,61
157091,66,Aston Villa,83
157091,71,Norwich,87
157094,48,West Ham,54
157094,52,Crystal Palace,63
157094,52,Crystal Palace,87
157092,49,Chelsea,17
157092,49,Chelsea,24
157092,41,Southampton,30
157092,49,Chelsea,40
157092,49,Chelsea,89
157085,42,Arsenal,9
157089,39,Wolves,80
157089,39,Wolves,90+4
157090,34,Newcastle,72
157099,45,Everton,17
157099,45,Everton,90+2
157104,41,Southampton,53
157104,39,Wolves,61
157100,44,Burnley,26
157100,46,Leicester,45
157100,46,Leicester,74
157103,38,Watford,6
157103,47,Tottenham,86
157097,49,Chelsea,73
157096,51,Brighton,21
157096,66,Aston Villa,45+2
157096,66,Aston Villa,90+4
157098,50,Manchester City,39
157098,50,Manchester City,41
157101,33,Manchester United,36
157101,40,Liverpool,85
157102,62,Sheffield Utd,30
157112,46,Leicester,10
157112,46,Leicester,17
157112,46,Leicester,19
157112,46,Leicester,39
157112,46,Leicester,45
157112,46,Leicester,57
157112,46,Leicester,58
157112,46,Leicester,85
157112,46,Leicester,90+4
157109,50,Manchester City,46
157109,50,Manchester City,65
157109,50,Manchester City,70
157114,48,West Ham,44
157114,62,Sheffield Utd,69
157106,51,Brighton,15
157106,45,Everton,20
157106,45,Everton,74
157106,51,Brighton,80
157106,51,Brighton,90+4
157107,49,Chelsea,21
157107,49,Chelsea,45
157107,49,Chelsea,56
157107,49,Chelsea,58
157107,44,Burnley,86
157107,44,Burnley,89
157110,34,Newcastle,37
157110,39,Wolves,73
157108,47,Tottenham,1
157108,40,Liverpool,52
157108,40,Liverpool,75
157105,42,Arsenal,7
157105,42,Arsenal,9
157105,52,Crystal Palace,32
157105,52,Crystal Palace,52
157111,33,Manchester United,21
157111,33,Manchester United,30
157111,33,Manchester United,73
157111,71,Norwich,88
157115,35,Bournemouth,45
157116,42,Arsenal,21
157116,39,Wolves,76
157124,34,Newcastle,16
157124,34,Newcastle,22
157124,34,Newcastle,51
157124,48,West Ham,73
157124,48,West Ham,90
157121,41,Southampton,13
157121,50,Manchester City,70
157121,50,Manchester City,86
157118,51,Brighton,68
157118,51,Brighton,84
157122,62,Sheffield Utd,17
157122,62,Sheffield Utd,43
157122,62,Sheffield Utd,44
157117,66,Aston Villa,21
157117,40,Liverpool,87
157117,40,Liverpool,90+4
157123,49,Chelsea,5
157123,49,Chelsea,55
157123,38,Watford,80
157119,46,Leicester,57
157119,46,Leicester,88
157120,47,Tottenham,63
157120,45,Everton,90+7
157131,38,Watford,2
157131,38,Watford,52
157126,49,Chelsea,52
157126,49,Chelsea,79
157130,35,Bournemouth,14
157130,34,Newcastle,42
157130,34,Newcastle,52
157132,45,Everton,4
157132,41,Southampton,50
157132,45,Everton,75
157125,44,Burnley,11
157125,44,Burnley,44
157125,44,Burnley,54
157133,47,Tottenham,58
157133,62,Sheffield Utd,78
157127,46,Leicester,68
157127,46,Leicester,75
157129,33,Manchester United,17
157129,33,Manchester United,19
157129,51,Brighton,64
157129,33,Manchester United,66
157134,39,Wolves,41
157134,39,Wolves,84
157134,66,Aston Villa,90+2
157128,40,Liverpool,6
157128,40,Liverpool,13
157128,40,Liverpool,51
157128,50,Manchester City,78
157144,47,Tottenham,36
157144,47,Tottenham,43
157144,47,Tottenham,49
157144,48,West Ham,73
157144,48,West Ham,90+6
157135,39,Wolves,21
157135,39,Wolves,31
157135,35,Bournemouth,59
157143,44,Burnley,53
157143,44,Burnley,82
157143,44,Burnley,88
157136,41,Southampton,8
157136,42,Arsenal,18
157136,41,Southampton,71
157136,42,Arsenal,90+6
157140,71,Norwich,54
157140,71,Norwich,90+2
157138,46,Leicester,64
157138,46,Leicester,82
157139,40,Liverpool,49
157139,52,Crystal Palace,82
157139,40,Liverpool,85
157141,49,Chelsea,21
157141,50,Manchester City,29
157141,50,Manchester City,37
157142,62,Sheffield Utd,19
157142,62,Sheffield Utd,52
157142,33,Manchester United,72
157142,33,Manchester United,77
157142,33,Manchester United,79
157142,62,Sheffield Utd,90
157137,66,Aston Villa,32
157137,66,Aston Villa,36
157150,50,Manchester City,22
157150,34,Newcastle,25
157150,50,Manchester City,82
157150,34,Newcastle,88
157148,40,Liverpool,18
157148,40,Liverpool,24
157148,51,Brighton,79
157145,52,Crystal Palace,45+1
157145,52,Crystal Palace,78
157153,47,Tottenham,21
157153,47,Tottenham,50
157153,47,Tottenham,69
157153,35,Bournemouth,73
157153,35,Bournemouth,90+6
157146,48,West Ham,48
157152,38,Watford,24
157152,41,Southampton,78
157152,41,Southampton,83
157154,62,Sheffield Utd,2
157154,39,Wolves,64
157151,71,Norwich,21
157151,42,Arsenal,29
157151,71,Norwich,45+2
157151,42,Arsenal,57
157149,66,Aston Villa,11
157149,33,Manchester United,42
157149,33,Manchester United,64
157149,66,Aston Villa,66
157147,45,Everton,23
157147,46,Leicester,68
157147,46,Leicester,90+4
157163,52,Crystal Palace,76
157156,50,Manchester City,24
157156,50,Manchester City,50
157156,50,Manchester City,68
157156,50,Manchester City,87
157156,44,Burnley,89
157160,33,Manchester United,6
157160,47,Tottenham,39
157160,33,Manchester United,49
157159,39,Wolves,23
157159,39,Wolves,86
157162,41,Southampton,22
157162,41,Southampton,43
157162,71,Norwich,65
157157,46,Leicester,55
157157,46,Leicester,90+5
157161,49,Chelsea,24
157161,66,Aston Villa,41
157161,49,Chelsea,48
157164,40,Liverpool,6
157164,40,Liverpool,17
157164,45,Everton,21
157164,40,Liverpool,31
157164,40,Liverpool,45
157164,45,Everton,45+3
157164,40,Liverpool,90
157158,34,Newcastle,15
157158,34,Newcastle,70
157155,51,Brighton,36
157155,42,Arsenal,50
157155,51,Brighton,80
157168,45,Everton,5
157168,45,Everton,49
157168,49,Chelsea,52
157168,45,Everton,84
157165,40,Liverpool,35
157165,40,Liverpool,44
157165,40,Liverpool,54
157172,47,Tottenham,5
157172,47,Tottenham,9
157172,47,Tottenham,32
157172,47,Tottenham,54
157172,47,Tottenham,74
157169,33,Manchester United,23
157169,33,Manchester United,29
157169,50,Manchester City,85
157170,41,Southampton,52
157170,34,Newcastle,68
157170,34,Newcastle,87
157166,46,Leicester,20
157166,46,Leicester,41
157166,66,Aston Villa,45+2
157166,46,Leicester,49
157166,46,Leicester,75
157171,71,Norwich,27
157171,62,Sheffield Utd,49
157171,62,Sheffield Utd,52
157167,39,Wolves,28
157167,51,Brighton,34
157167,51,Brighton,36
157167,39,Wolves,44
157174,48,West Ham,38
157174,42,Arsenal,60
157174,42,Arsenal,66
157174,42,Arsenal,69
157180,40,Liverpool,38
157180,40,Liverpool,90
157176,44,Burnley,58
157179,71,Norwich,26
157179,46,Leicester,38
157177,35,Bournemouth,84
157182,62,Sheffield Utd,50
157182,62,Sheffield Utd,73
157183,48,West Ham,37
157181,45,Everton,36
157181,33,Manchester United,77
157184,47,Tottenham,8
157184,39,Wolves,67
157184,47,Tottenham,90+1
157175,50,Manchester City,2
157175,50,Manchester City,15
157175,50,Manchester City,40
157178,51,Brighton,54
157178,52,Crystal Palace,76
157190,34,Newcastle,83
157185,44,Burnley,89
157187,62,Sheffield Utd,23
157186,41,Southampton,21
157186,41,Southampton,31
157186,41,Southampton,51
157186,66,Aston Villa,75
157191,71,Norwich,17
157191,39,Wolves,60
157191,39,Wolves,81
157189,46,Leicester,22
157189,50,Manchester City,30
157189,50,Manchester City,43
157189,50,Manchester City,69
157193,38,Watford,50
157193,38,Watford,54
157192,49,Chelsea,12
157192,49,Chelsea,45+4
157203,51,Brighton,37
157203,47,Tottenham,53
157203,47,Tottenham,72
157195,35,Bournemouth,35
157195,42,Arsenal,63
157199,45,Everton,80
157197,41,Southampton,31
157197,41,Southampton,73
157198,48,West Ham,57
157198,52,Crystal Palace,68
157198,52,Crystal Palace,90
157202,38,Watford,27
157202,62,Sheffield Utd,36
157196,66,Aston Villa,64
157201,34,Newcastle,17
157201,33,Manchester United,24
157201,33,Manchester United,36
157201,33,Manchester United,41
157201,33,Manchester United,51
157200,40,Liverpool,31
157200,40,Liverpool,71
157200,40,Liverpool,74
157200,40,Liverpool,78
157204,50,Manchester City,25
157204,50,Manchester City,50
157204,39,Wolves,55
157204,39,Wolves,82
157204,39,Wolves,89
157206,51,Brighton,3
157206,51,Brighton,79
157210,45,Everton,13
157210,34,Newcastle,56
157210,45,Everton,64
157213,38,Watford,42
157213,38,Watford,67
157213,38,Watford,71
157212,52,Crystal Palace,50
157212,41,Southampton,74
157214,46,Leicester,40
157214,48,West Ham,45
157214,46,Leicester,56
157211,71,Norwich,18
157211,47,Tottenham,55
157211,71,Norwich,61
157211,47,Tottenham,83
157207,33,Manchester United,44
157207,33,Manchester United,90+5
157205,42,Arsenal,13
157205,49,Chelsea,83
157205,49,Chelsea,87
157208,40,Liverpool,42
157209,50,Manchester City,52
157209,50,Manchester City,82
157217,66,Aston Villa,27
157217,66,Aston Villa,41
157217,44,Burnley,80
157216,49,Chelsea,10
157216,51,Brighton,84
157220,46,Leicester,36
157220,46,Leicester,39
157220,46,Leicester,87
157223,38,Watford,30
157223,38,Watford,49
157223,39,Wolves,60
157222,41,Southampton,17
157224,48,West Ham,17
157224,48,West Ham,25
157224,48,West Ham,35
157224,48,West Ham,66
157219,50,Manchester City,51
157219,50,Manchester City,58
157219,45,Everton,71
157221,71,Norwich,4
157221,52,Crystal Palace,85
157215,42,Arsenal,8
157215,42,Arsenal,42
157218,40,Liverpool,4
157218,40,Liverpool,64
157232,62,Sheffield Utd,53
157228,42,Arsenal,12
157228,52,Crystal Palace,54
157231,33,Manchester United,27
157231,33,Manchester United,52
157231,33,Manchester United,54
157231,33,Manchester United,76
157234,34,Newcastle,7
157234,39,Wolves,14
157229,45,Everton,38
157230,46,Leicester,14
157230,41,Southampton,19
157230,41,Southampton,81
157227,49,Chelsea,27
157227,49,Chelsea,38
157227,49,Chelsea,49
157233,40,Liverpool,37
157225,38,Watford,42
157225,38,Watford,65
157225,38,Watford,90+2
157226,50,Manchester City,18
157226,50,Manchester City,24
157226,50,Manchester City,28
157226,50,Manchester City,45+1
157226,50,Manchester City,57
157226,50,Manchester City,81
157226,66,Aston Villa,90+1
157242,41,Southampton,15
157242,41,Southampton,35
157242,39,Wolves,53
157242,39,Wolves,65
157242,39,Wolves,76
157235,42,Arsenal,45
157235,62,Sheffield Utd,83
157244,48,West Ham,40
157244,45,Everton,44
157239,52,Crystal Palace,39
157239,50,Manchester City,82
157239,50,Manchester City,87
157239,52,Crystal Palace,90
157236,51,Brighton,38
157236,66,Aston Villa,75
157241,71,Norwich,33
157240,34,Newcastle,90+4
157237,46,Leicester,33
157237,44,Burnley,56
157237,44,Burnley,79
157238,40,Liverpool,14
157238,40,Liverpool,90+3
157245,35,Bournemouth,36
157245,35,Bournemouth,41
157245,35,Bournemouth,74
157245,51,Brighton,81
157247,45,Everton,30
157247,45,Everton,54
157247,34,Newcastle,90+4
157247,34,Newcastle,90+5
157254,41,Southampton,22
157254,41,Southampton,48
157249,50,Manchester City,73
157246,38,Watford,38
157246,66,Aston Villa,68
157246,66,Aston Villa,90+5
157252,49,Chelsea,28
157252,42,Arsenal,63
157252,49,Chelsea,84
157252,42,Arsenal,87
157248,46,Leicester,24
157248,46,Leicester,45+5
157248,48,West Ham,50
157248,46,Leicester,81
157248,46,Leicester,88
157253,47,Tottenham,38
157253,71,Norwich,70
157253,47,Tottenham,79
157251,44,Burnley,39
157251,44,Burnley,56
157250,40,Liverpool,8
157250,39,Wolves,51
157250,40,Liverpool,84
157194,40,Liverpool,35
157194,40,Liverpool,52
157258,49,Chelsea,46
157258,46,Leicester,54
157258,46,Leicester,64
157258,49,Chelsea,71
157255,35,Bournemouth,37
157255,35,Bournemouth,44
157255,66,Aston Villa,70
157263,38,Watford,10
157263,38,Watford,42
157263,45,Everton,45+1
157263,45,Everton,45+4
157263,45,Everton,90
157259,40,Liverpool,47
157259,40,Liverpool,60
157259,40,Liverpool,71
157259,40,Liverpool,90
157264,48,West Ham,30
157264,48,West Ham,45
157264,51,Brighton,47
157264,48,West Ham,57
157264,51,Brighton,75
157264,51,Brighton,79
157257,62,Sheffield Utd,58
157262,47,Tottenham,63
157262,47,Tottenham,71
157269,45,Everton,18
157269,52,Crystal Palace,51
157269,45,Everton,58
157269,45,Everton,88
157267,38,Watford,19
157267,51,Brighton,78
157272,35,Bournemouth,13
157272,62,Sheffield Utd,45+2
157272,62,Sheffield Utd,84
157273,44,Burnley,2
157273,41,Southampton,18
157273,44,Burnley,60
157271,40,Liverpool,78
157266,66,Aston Villa,9
157266,47,Tottenham,27
157266,47,Tottenham,45+2
157266,66,Aston Villa,53
157266,47,Tottenham,90+4
157265,42,Arsenal,54
157265,42,Arsenal,57
157265,42,Arsenal,90
157265,42,Arsenal,90+5
157268,33,Manchester United,45
157268,33,Manchester United,66
157270,50,Manchester City,30
157270,50,Manchester City,62
157277,49,Chelsea,15
157277,49,Chelsea,48
157277,47,Tottenham,89
157283,41,Southampton,8
157283,41,Southampton,90+5
157276,44,Burnley,53
157276,44,Burnley,61
157276,44,Burnley,87
157278,52,Crystal Palace,44
157282,62,Sheffield Utd,26
157282,51,Brighton,30
157279,50,Manchester City,80
157281,33,Manchester United,42
157281,33,Manchester United,58
157281,33,Manchester United,75
157284,39,Wolves,19
157284,39,Wolves,30
157284,39,Wolves,50
157275,45,Everton,1
157275,42,Arsenal,27
157275,42,Arsenal,33
157275,45,Everton,45+4
157275,42,Arsenal,46
157280,40,Liverpool,9
157280,48,West Ham,12
157280,48,West Ham,54
157280,40,Liverpool,68
157280,40,Liverpool,81
157291,71,Norwich,70
157287,52,Crystal Palace,70
157285,49,Chelsea,33
157285,35,Bournemouth,54
157285,35,Bournemouth,57
157285,49,Chelsea,85
157294,48,West Ham,15
157294,41,Southampton,31
157294,48,West Ham,40
157294,48,West Ham,54
157293,38,Watford,54
157293,38,Watford,60
157293,38,Watford,72
157288,45,Everton,3
157288,33,Manchester United,31
157292,47,Tottenham,13
157292,39,Wolves,27
157292,47,Tottenham,45
157292,39,Wolves,57
157292,39,Wolves,73
157300,35,Bournemouth,9
157300,40,Liverpool,24
157300,40,Liverpool,33
157303,34,Newcastle,79
157295,42,Arsenal,78
157298,52,Crystal Palace,28
157302,62,Sheffield Utd,36
157296,44,Burnley,13
157296,47,Tottenham,50
157297,49,Chelsea,14
157297,49,Chelsea,21
157297,49,Chelsea,51
157297,49,Chelsea,54
157301,33,Manchester United,30
157301,33,Manchester United,90+6
157299,46,Leicester,40
157299,46,Leicester,63
157299,46,Leicester,79
157299,46,Leicester,85
157289,50,Manchester City,45+2
157289,50,Manchester City,51
157289,50,Manchester City,90+1
157311,41,Southampton,49
157311,41,Southampton,54
157311,41,Southampton,79
157312,47,Tottenham,27
157312,33,Manchester United,81
157313,46,Leicester,90
157313,38,Watford,90+3
157307,42,Arsenal,68
157307,51,Brighton,75
157307,51,Brighton,90+5
157314,39,Wolves,73
157314,39,Wolves,84
157305,52,Crystal Palace,12
157305,52,Crystal Palace,23
157310,34,Newcastle,55
157310,34,Newcastle,69
157310,34,Newcastle,78
157306,66,Aston Villa,43
157306,49,Chelsea,60
157306,49,Chelsea,62
157309,50,Manchester City,22
157309,50,Manchester City,43
157309,50,Manchester City,45+3
157309,50,Manchester City,51
157309,50,Manchester City,63
157323,47,Tottenham,64
157323,47,Tottenham,82
157319,33,Manchester United,7
157319,33,Manchester United,44
157319,33,Manchester United,74
157320,34,Newcastle,68
157320,66,Aston Villa,83
157324,39,Wolves,60
157321,45,Everton,55
157318,40,Liverpool,23
157318,40,Liverpool,44
157318,40,Liverpool,55
157318,40,Liverpool,69
157322,42,Arsenal,20
157322,42,Arsenal,86
157315,44,Burnley,73
157316,49,Chelsea,36
157316,50,Manchester City,55
157316,49,Chelsea,78
157327,39,Wolves,62
157333,41,Southampton,16
157333,41,Southampton,70
157333,38,Watford,79
157333,41,Southampton,82
157329,44,Burnley,62
157328,33,Manchester United,16
157328,33,Manchester United,29
157328,33,Manchester United,50
157325,34,Newcastle,5
157325,34,Newcastle,30
157325,34,Newcastle,57
157325,34,Newcastle,77
157325,35,Bournemouth,90+4
157326,42,Arsenal,33
157326,42,Arsenal,37
157326,42,Arsenal,67
157326,42,Arsenal,81
157330,45,Everton,10
157330,45,Everton,16
157330,46,Leicester,51
157334,49,Chelsea,42
157334,48,West Ham,45+2
157334,48,West Ham,51
157334,49,Chelsea,72
157334,48,West Ham,89
157332,62,Sheffield Utd,31
157332,62,Sheffield Utd,69
157332,62,Sheffield Utd,84
157332,47,Tottenham,90
157331,50,Manchester City,25
157331,50,Manchester City,35
157331,50,Manchester City,45
157331,50,Manchester City,66
157341,51,Brighton,25
157339,35,Bournemouth,15
157339,33,Manchester United,29
157339,33,Manchester United,35
157339,33,Manchester United,45+2
157339,35,Bournemouth,49
157339,33,Manchester United,54
157339,33,Manchester United,59
157337,46,Leicester,49
157337,46,Leicester,77
157337,46,Leicester,90+4
157344,42,Arsenal,43
157344,42,Arsenal,86
157336,49,Chelsea,28
157336,49,Chelsea,43
157336,49,Chelsea,90+2
157335,44,Burnley,43
157335,62,Sheffield Utd,80
157340,48,West Ham,4
157340,34,Newcastle,17
157340,48,West Ham,65
157340,34,Newcastle,67
157338,40,Liverpool,71
157338,40,Liverpool,89
157342,41,Southampton,16
157343,47,Tottenham,24
157353,71,Norwich,4
157353,38,Watford,10
157353,38,Watford,55
157349,49,Chelsea,6
157349,49,Chelsea,27
157349,52,Crystal Palace,34
157349,49,Chelsea,71
157349,52,Crystal Palace,72
157346,42,Arsenal,21
157346,46,Leicester,84
157354,44,Burnley,38
157351,50,Manchester City,10
157351,50,Manchester City,21
157351,50,Manchester City,58
157351,50,Manchester City,65
157351,50,Manchester City,90+1
157352,62,Sheffield Utd,90+3
157348,40,Liverpool,6
157348,40,Liverpool,8
157348,51,Brighton,45
157348,40,Liverpool,76
157350,41,Southampton,31
157350,45,Everton,44
157347,33,Manchester United,27
157347,33,Manchester United,45+5
157347,33,Manchester United,58
157363,34,Newcastle,23
157363,38,Watford,52
157363,38,Watford,82
157360,48,West Ham,11
157360,48,West Ham,45+1
157360,48,West Ham,54
157360,48,West Ham,74
157358,40,Liverpool,34
157358,44,Burnley,69
157361,62,Sheffield Utd,18
157361,62,Sheffield Utd,33
157361,62,Sheffield Utd,77
157357,50,Manchester City,21
157357,50,Manchester City,44
157357,50,Manchester City,53
157357,50,Manchester City,56
157357,50,Manchester City,81
157364,39,Wolves,45+2
157364,39,Wolves,46
157364,39,Wolves,74
157356,66,Aston Villa,45+4
157356,66,Aston Villa,59
157362,42,Arsenal,16
157362,47,Tottenham,19
157362,47,Tottenham,81
157355,46,Leicester,23
157355,35,Bournemouth,66
157355,35,Bournemouth,67
157355,35,Bournemouth,83
157355,35,Bournemouth,87
157359,41,Southampton,12
157359,33,Manchester United,20
157359,33,Manchester United,23
157359,41,Southampton,90+6
157367,49,Chelsea,45+3
157372,47,Tottenham,27
157372,34,Newcastle,56
157372,47,Tottenham,60
157372,47,Tottenham,90
157366,39,Wolves,76
157366,44,Burnley,90+6
157371,50,Manchester City,6
157371,50,Manchester City,39
157371,35,Bournemouth,88
157365,40,Liverpool,20
157365,42,Arsenal,32
157365,42,Arsenal,44
